split,model,Stage_group,Cell_type,n_cells,mean_prob,prop_gt_0.5,prop_gt_0.9
train,Deterministic EM-MMIL,Advanced,B lymphocytes,397,0.013047449008423705,0.0025188916876574307,0.0
train,Deterministic EM-MMIL,Advanced,Fibroblasts,60,0.012757129390881082,0.0,0.0
train,Deterministic EM-MMIL,Advanced,MAST cells,26,0.0007308088956222189,0.0,0.0
train,Deterministic EM-MMIL,Advanced,Endothelial cells,3,0.00040160462185134045,0.0,0.0
train,Deterministic EM-MMIL,Early,Epithelial cells,151,0.10352304151705584,0.06622516556291391,0.006622516556291391
train,Deterministic EM-MMIL,Early,Myeloid cells,303,0.06644677988400027,0.019801980198019802,0.0033003300330033004
train,Deterministic EM-MMIL,Early,Undetermined,8,0.04722441234468304,0.0,0.0
train,Deterministic EM-MMIL,Early,NK cells,84,0.01646163321266234,0.0,0.0
train,Deterministic EM-MMIL,Early,Fibroblasts,29,0.013578736025598347,0.0,0.0
train,Deterministic EM-MMIL,Early,T lymphocytes,912,0.01205352768602306,0.0,0.0
train,Deterministic EM-MMIL,Early,B lymphocytes,349,0.009951917726777887,0.0,0.0
train,Deterministic EM-MMIL,Early,Endothelial cells,12,0.001761476975215022,0.0,0.0
train,Deterministic EM-MMIL,Early,MAST cells,22,0.0010155718431712022,0.0,0.0
train,MCEM-MMIL,Advanced,Oligodendrocytes,15,0.9687559404727079,1.0,0.9333333333333333
train,MCEM-MMIL,Advanced,Epithelial cells,1048,0.6254116438997677,0.6316793893129771,0.4618320610687023
train,MCEM-MMIL,Advanced,Myeloid cells,714,0.3600844754785179,0.33053221288515405,0.046218487394957986
train,MCEM-MMIL,Advanced,Undetermined,17,0.09889340943253888,0.0,0.0
train,MCEM-MMIL,Advanced,NK cells,170,0.03346436953986479,0.0,0.0
train,MCEM-MMIL,Advanced,T lymphocytes,1069,0.02788107926473587,0.0037418147801683817,0.0
train,MCEM-MMIL,Advanced,Fibroblasts,60,0.014830592219355499,0.0,0.0
train,MCEM-MMIL,Advanced,B lymphocytes,397,0.01280631330781741,0.0025188916876574307,0.0
train,MCEM-MMIL,Advanced,MAST cells,26,0.0008100402439218988,0.0,0.0
train,MCEM-MMIL,Advanced,Endothelial cells,3,0.0005428497275022805,0.0,0.0
train,MCEM-MMIL,Early,Epithelial cells,151,0.099750283595051,0.059602649006622516,0.006622516556291391
train,MCEM-MMIL,Early,Myeloid cells,303,0.06761919908673815,0.019801980198019802,0.0033003300330033004
train,MCEM-MMIL,Early,Undetermined,8,0.04111298806678364,0.0,0.0
train,MCEM-MMIL,Early,NK cells,84,0.016080405673483993,0.0,0.0
train,MCEM-MMIL,Early,Fibroblasts,29,0.01463319504797013,0.0,0.0
train,MCEM-MMIL,Early,T lymphocytes,912,0.012182083985556017,0.0,0.0
train,MCEM-MMIL,Early,B lymphocytes,349,0.00970640947817245,0.0,0.0
train,MCEM-MMIL,Early,Endothelial cells,12,0.0019667230328491926,0.0,0.0
train,MCEM-MMIL,Early,MAST cells,22,0.0011407225016550901,0.0,0.0
train,Naive inherited-label classifier,Advanced,Undetermined,17,0.9324752649569743,1.0,0.8823529411764706
train,Naive inherited-label classifier,Advanced,Oligodendrocytes,15,0.9215457082644225,1.0,0.7333333333333333
train,Naive inherited-label classifier,Advanced,Epithelial cells,1048,0.903847835053333,0.9723282442748091,0.7366412213740458
train,Naive inherited-label classifier,Advanced,Myeloid cells,714,0.8031465103586144,0.9005602240896359,0.44677871148459386
train,Naive inherited-label classifier,Advanced,NK cells,170,0.6928233450201472,0.8941176470588236,0.06470588235294118
train,Naive inherited-label classifier,Advanced,Fibroblasts,60,0.6667157433874057,0.7,0.23333333333333334
train,Naive inherited-label classifier,Advanced,T lymphocytes,1069,0.6306543657182456,0.7839101964452759,0.021515434985968196
train,Naive inherited-label classifier,Advanced,MAST cells,26,0.6243301839872082,0.6923076923076923,0.0
train,Naive inherited-label classifier,Advanced,B lymphocytes,397,0.5574206380324462,0.6599496221662469,0.0025188916876574307
train,Naive inherited-label classifier,Advanced,Endothelial cells,3,0.5012791601055029,0.3333333333333333,0.0
train,Naive inherited-label classifier,Early,Undetermined,8,0.87662779066166,1.0,0.25
train,Naive inherited-label classifier,Early,Epithelial cells,151,0.6528942199859099,0.7417218543046358,0.2185430463576159
train,Naive inherited-label classifier,Early,Fibroblasts,29,0.6494465582402651,0.7586206896551724,0.10344827586206896
train,Naive inherited-label classifier,Early,NK cells,84,0.5676552465267927,0.6904761904761905,0.0
train,Naive inherited-label classifier,Early,Endothelial cells,12,0.5504068028580872,0.6666666666666666,0.0
train,Naive inherited-label classifier,Early,MAST cells,22,0.5245141659178991,0.5909090909090909,0.0
train,Naive inherited-label classifier,Early,Myeloid cells,303,0.492599120353673,0.48514851485148514,0.066006600660066
train,Naive inherited-label classifier,Early,B lymphocytes,349,0.45393330670289983,0.38108882521489973,0.0
train,Naive inherited-label classifier,Early,T lymphocytes,912,0.43828703766754507,0.33881578947368424,0.0
