split,model,Stage_group,Cell_type,n_cells,mean_prob,prop_gt_0.5,prop_gt_0.9
train,Deterministic EM-MMIL,Early,Endothelial cells,12,0.009662456340989476,0.0,0.0
train,Deterministic EM-MMIL,Early,MAST cells,22,0.009054706933515119,0.0,0.0
train,Deterministic EM-MMIL,Early,T lymphocytes,912,0.008821705747068611,0.0,0.0
train,Deterministic EM-MMIL,Early,Undetermined,8,0.008041420291385413,0.0,0.0
train,Deterministic EM-MMIL,Early,B lymphocytes,349,0.0057206931905667835,0.0,0.0
train,MCEM-MMIL,Advanced,Oligodendrocytes,15,0.6975884017554637,0.7333333333333333,0.4
train,MCEM-MMIL,Advanced,Epithelial cells,1048,0.6180657645469447,0.6479007633587787,0.34446564885496184
train,MCEM-MMIL,Advanced,Myeloid cells,714,0.2282329364518002,0.19047619047619047,0.03361344537815126
train,MCEM-MMIL,Advanced,Undetermined,17,0.1982625477463454,0.11764705882352941,0.0
train,MCEM-MMIL,Advanced,NK cells,170,0.18222181620324993,0.12352941176470589,0.01764705882352941
train,MCEM-MMIL,Advanced,T lymphocytes,1069,0.14405965300077653,0.09448082319925163,0.013096351730589336
train,MCEM-MMIL,Advanced,Fibroblasts,60,0.13972983458124927,0.13333333333333333,0.05
train,MCEM-MMIL,Advanced,MAST cells,26,0.07226625725970325,0.0,0.0
train,MCEM-MMIL,Advanced,B lymphocytes,397,0.03578300199501543,0.012594458438287154,0.0
train,MCEM-MMIL,Advanced,Endothelial cells,3,0.005846086629832899,0.0,0.0
train,MCEM-MMIL,Early,NK cells,84,0.017692358384175547,0.0,0.0
train,MCEM-MMIL,Early,Endothelial cells,12,0.017006576720900068,0.0,0.0
train,MCEM-MMIL,Early,Fibroblasts,29,0.015518632094482385,0.0,0.0
train,MCEM-MMIL,Early,Myeloid cells,303,0.014968106106138659,0.0,0.0
train,MCEM-MMIL,Early,Epithelial cells,151,0.014363897512119216,0.0,0.0
train,MCEM-MMIL,Early,MAST cells,22,0.012568930659437655,0.0,0.0
train,MCEM-MMIL,Early,Undetermined,8,0.009591183129287199,0.0,0.0
train,MCEM-MMIL,Early,T lymphocytes,912,0.009244673391719152,0.0,0.0
train,MCEM-MMIL,Early,B lymphocytes,349,0.005293928240220206,0.0,0.0
train,Naive inherited-label classifier,Advanced,Oligodendrocytes,15,0.981269000885522,1.0,0.9333333333333333
train,Naive inherited-label classifier,Advanced,Epithelial cells,1048,0.9425953901249472,0.9751908396946565,0.8721374045801527
train,Naive inherited-label classifier,Advanced,Undetermined,17,0.8373734474052867,1.0,0.47058823529411764
train,Naive inherited-label classifier,Advanced,Myeloid cells,714,0.8256274741203331,0.8823529411764706,0.5546218487394958
train,Naive inherited-label classifier,Advanced,Fibroblasts,60,0.8007103504451074,0.8833333333333333,0.5
train,Naive inherited-label classifier,Advanced,MAST cells,26,0.7537400488056304,0.8461538461538461,0.34615384615384615
train,Naive inherited-label classifier,Advanced,NK cells,170,0.7526643433273383,0.8,0.4470588235294118
train,Naive inherited-label classifier,Advanced,T lymphocytes,1069,0.730244264328282,0.8185219831618334,0.31711880261927033
train,Naive inherited-label classifier,Advanced,B lymphocytes,397,0.6681333333768368,0.7959697732997482,0.10075566750629723
train,Naive inherited-label classifier,Advanced,Endothelial cells,3,0.4961188568164496,0.6666666666666666,0.0
train,Naive inherited-label classifier,Early,Endothelial cells,12,0.5790670402518482,0.5833333333333334,0.16666666666666666
train,Naive inherited-label classifier,Early,MAST cells,22,0.5627702698063092,0.5909090909090909,0.045454545454545456
train,Naive inherited-label classifier,Early,Myeloid cells,303,0.4081226744809932,0.34983498349834985,0.07260726072607261
train,Naive inherited-label classifier,Early,NK cells,84,0.3982278004721337,0.34523809523809523,0.023809523809523808
train,Naive inherited-label classifier,Early,Epithelial cells,151,0.3854568197999352,0.3576158940397351,0.06622516556291391
train,Naive inherited-label classifier,Early,B lymphocytes,349,0.3801910147185818,0.27793696275071633,0.0
train,Naive inherited-label classifier,Early,Fibroblasts,29,0.3635392643026804,0.3448275862068966,0.1724137931034483
train,Naive inherited-label classifier,Early,Undetermined,8,0.32124096401355423,0.375,0.0
train,Naive inherited-label classifier,Early,T lymphocytes,912,0.3172163105851081,0.23135964912280702,0.01644736842105263
