split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
train,Categorical EM-MMIL,I,Fibroblasts,I,13,0.11036768807328233,0.22272682992463605
train,Categorical EM-MMIL,I,Fibroblasts,II_III,13,0.24276481089032886,0.5486935928548308
train,Categorical EM-MMIL,I,NK cells,II_III,58,0.13688262350466188,0.32502064747480386
train,Categorical EM-MMIL,I,MAST cells,II_III,19,0.11575111736989217,0.2711089826690333
train,Categorical EM-MMIL,I,Epithelial cells,II_III,75,0.11457462347344363,0.24457741897785998
train,Categorical EM-MMIL,I,Endothelial cells,II_III,9,0.11269667180930681,0.16902407559718374
train,Categorical EM-MMIL,I,Myeloid cells,II_III,271,0.085554127287411,0.1952966389937686
train,Categorical EM-MMIL,I,T lymphocytes,II_III,762,0.058437153119303364,0.16262293609768874
train,Categorical EM-MMIL,I,Undetermined,II_III,5,0.055127701609580804,0.084493095628554
train,Categorical EM-MMIL,I,B lymphocytes,II_III,298,0.05126233171922529,0.11137486001184418
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.6803990069248994,0.9462862574152411
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.6468675010363888,0.9103620961884671
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.5343593473819079,0.9177453613824978
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.41292041472311375,0.5220961039298246
train,Categorical EM-MMIL,I,NK cells,IV,58,0.3593284688186127,0.7549589986329547
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.31342868529374907,0.5702936482549472
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.3043972656272956,0.6211211908191655
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.28703112213889737,0.7518720353739249
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.21886451655806544,0.2930213433398958
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.47759570073074076,0.657113395286497
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.46797032154207596,0.760646473451756
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.40472183913101256,0.7376824847769362
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.39352479997523915,0.7620682084528194
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,0.37571984785851326,0.6527148707302889
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.2866675018095052,0.5090088990626067
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.25649055681409,0.5507017053559169
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.12076853718062251,0.303514855512313
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.09215598123697835,0.18381662180208422
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.08159082106959979,0.1234716136920104
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.5806394775046673,0.7451862040463275
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.37752597385885833,0.6142884484145774
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.319833168616649,0.6538427378152462
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.31691262659748165,0.7311402691543447
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.3038303591030197,0.6422679512821473
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.28071448359454665,0.4801373580516422
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.2759638419752577,0.6072814884868863
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.14898398703020804,0.34904719351116786
train,Categorical EM-MMIL,II_III,B lymphocytes,II_III,57,0.14827490628090792,0.34911314849646585
train,Categorical EM-MMIL,II_III,Undetermined,II_III,2,0.0329861048050181,0.03554715987146082
train,Categorical EM-MMIL,II_III,Epithelial cells,IV,70,0.5985169792248307,0.9402478664062125
train,Categorical EM-MMIL,II_III,Endothelial cells,IV,3,0.5408832050715418,0.8341195626246649
train,Categorical EM-MMIL,II_III,Undetermined,IV,2,0.48941819446424106,0.6663748339535546
train,Categorical EM-MMIL,II_III,Oligodendrocytes,IV,10,0.4752961651112786,0.8149475036529807
train,Categorical EM-MMIL,II_III,MAST cells,IV,13,0.4396790840828902,0.731063968456805
train,Categorical EM-MMIL,II_III,NK cells,IV,46,0.3934993295738458,0.8719251830933256
train,Categorical EM-MMIL,II_III,B lymphocytes,IV,57,0.38375477217701603,0.6514784689506975
train,Categorical EM-MMIL,II_III,Fibroblasts,IV,34,0.3272045412583543,0.5426192491860595
