split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.4414793005312364,0.5941705223374064
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.40986777799801233,0.972490263270016
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.27548348247411736,0.5758040927573669
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.42012755409417735,0.6051545575349898
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.39426617043218437,0.844339276383973
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.3903004073335709,0.6418292695197576
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.15740316793031447,0.25625051346876726
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.15266475922753736,0.32068590833266647
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.1446296766905058,0.14733713320045555
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.09758997520627176,0.14781931945658536
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,0.05100069239279655,0.11064533654081062
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.039432341735370906,0.05486597427792614
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.028402281187275773,0.021750456570828806
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.7313689366126418,0.9289825598774429
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.6959298911789088,0.9175550304964676
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.07039076583110813,0.14241681048907115
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.06085871633413357,0.17280874852691192
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.02848810565012877,0.042625117780238024
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.016920196377372757,0.03898709575337091
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.011285826212532098,0.02315055696436815
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.007239727368060469,0.011272124830104502
train,Categorical EM-MMIL,II_III,B lymphocytes,II_III,57,0.004710856644871865,0.0072951185944239
train,Categorical EM-MMIL,II_III,Undetermined,II_III,2,0.0029949027088013,0.0034194122593541
train,Categorical EM-MMIL,II_III,Epithelial cells,IV,70,0.9546775224353514,0.999746338827059
train,Categorical EM-MMIL,II_III,Endothelial cells,IV,3,0.9320795526145003,0.9641485672294821
train,Categorical EM-MMIL,II_III,MAST cells,IV,13,0.8951702974256677,0.9530991814519476
train,Categorical EM-MMIL,II_III,Undetermined,IV,2,0.8523754206006928,0.8555073866611954
train,Categorical EM-MMIL,II_III,NK cells,IV,46,0.7722060662385775,0.8582017155835664
train,Categorical EM-MMIL,II_III,T lymphocytes,IV,226,0.598413766453897,0.7917043305840408
train,Categorical EM-MMIL,II_III,B lymphocytes,IV,57,0.5751615892609507,0.7476008074207591
train,Categorical EM-MMIL,II_III,Myeloid cells,IV,122,0.544875113233682,0.9781214709840613
