split,model,Stage_group,Cell_type,n_cells,mean_prob,prop_gt_0.5,prop_gt_0.9
train,Naive inherited-label classifier,Advanced,NK cells,170,0.7217424672913242,0.7588235294117647,0.36470588235294116
train,Naive inherited-label classifier,Advanced,MAST cells,26,0.715857404333581,0.9230769230769231,0.07692307692307693
train,Naive inherited-label classifier,Advanced,T lymphocytes,1069,0.7075722562668273,0.7829747427502338,0.2722170252572498
train,Naive inherited-label classifier,Advanced,Fibroblasts,60,0.6918322068381568,0.7666666666666667,0.18333333333333332
train,Naive inherited-label classifier,Advanced,B lymphocytes,397,0.6365015386786032,0.7808564231738035,0.060453400503778336
train,Naive inherited-label classifier,Advanced,Endothelial cells,3,0.521969845261872,0.3333333333333333,0.3333333333333333
train,Naive inherited-label classifier,Early,Fibroblasts,29,0.639547169738201,0.7586206896551724,0.10344827586206896
train,Naive inherited-label classifier,Early,MAST cells,22,0.5935995449527861,0.7272727272727273,0.0
train,Naive inherited-label classifier,Early,Epithelial cells,151,0.5644501336842798,0.5562913907284768,0.10596026490066225
train,Naive inherited-label classifier,Early,Endothelial cells,12,0.5429893130747689,0.5833333333333334,0.0
train,Naive inherited-label classifier,Early,NK cells,84,0.42676990804640785,0.3333333333333333,0.0
train,Naive inherited-label classifier,Early,Myeloid cells,303,0.42570060836906315,0.39933993399339934,0.07260726072607261
train,Naive inherited-label classifier,Early,B lymphocytes,349,0.4129104498619055,0.32664756446991405,0.0
train,Naive inherited-label classifier,Early,Undetermined,8,0.39750743487280066,0.25,0.0
train,Naive inherited-label classifier,Early,T lymphocytes,912,0.3429442676358691,0.2236842105263158,0.01425438596491228
