split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.6420344905880889,0.9964250367822544
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.5986310828752235,0.5986310828752235
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.5383360399640585,0.972879109492904
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,0.3120220369856649,0.879151414310351
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.2588083695962832,0.2588083695962832
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.1280168338658506,0.26552295094325346
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,0.520223556966173,0.9555559556981709
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.21041785300256022,0.4728994295657362
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.043127211602989685,0.06482538556925367
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.028149789356009744,0.1246561441393496
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.004776598772354523,0.002068161854988602
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,0.002623648343409087,0.00654568096000908
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,1.707644964025085e-05,1.707644964025085e-05
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,1.9951728276049392e-08,1.9951728276049392e-08
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.8693595177907405,0.9707435150911127
test,Categorical MCEM-MMIL,II_III,Endothelial cells,IV,1,0.7411745539540765,0.7411745539540765
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.456887361263587,0.9591852517504428
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.4013688971730482,0.4013688971730482
test,Categorical MCEM-MMIL,II_III,Myeloid cells,IV,53,0.3298157200559012,0.9906943612540843
test,Categorical MCEM-MMIL,II_III,T lymphocytes,IV,138,0.3145006701061443,0.9304620537326647
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.16775440604816216,0.7115770277650885
test,Categorical MCEM-MMIL,II_III,MAST cells,IV,3,0.057033772973675505,0.12752937512112497
test,Categorical MCEM-MMIL,IV,Fibroblasts,I,6,0.3340254099964189,0.9860763445031102
test,Categorical MCEM-MMIL,IV,MAST cells,I,1,0.319099566496361,0.319099566496361
test,Categorical MCEM-MMIL,IV,B lymphocytes,I,195,0.23381785741693076,0.8154528930510058
test,Categorical MCEM-MMIL,IV,T lymphocytes,I,344,0.19884102237103293,0.7715019130607162
test,Categorical MCEM-MMIL,IV,NK cells,I,34,0.13690609448412805,0.4383131684319504
test,Categorical MCEM-MMIL,IV,Epithelial cells,I,267,0.09091604508241614,0.310612363951907
test,Categorical MCEM-MMIL,IV,Myeloid cells,I,160,0.0264132175159048,0.013516207155364163
test,Categorical MCEM-MMIL,IV,Undetermined,I,8,0.02522030654870771,0.07116955218567723
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,I,6,0.000842571177208701,0.0023138857294864503
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,II_III,6,0.17535418324070942,0.5083896477611489
test,Categorical MCEM-MMIL,IV,Fibroblasts,II_III,6,0.01576965010218894,0.04729375770028535
test,Categorical MCEM-MMIL,IV,Myeloid cells,II_III,160,0.007658802905719559,0.0005854520914652983
