split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.7400580691280603,0.7400580691280603
test,Categorical MCEM-MMIL,II_III,MAST cells,IV,3,0.5726484820741945,0.8653044209124915
test,Categorical MCEM-MMIL,II_III,T lymphocytes,IV,138,0.5090405393175459,0.7965307370767427
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.5087867747326623,0.8866155054201674
test,Categorical MCEM-MMIL,II_III,Myeloid cells,IV,53,0.38285138036621935,0.9889020574491842
test,Categorical MCEM-MMIL,IV,T lymphocytes,I,344,0.4580626171016685,0.7195892056557757
test,Categorical MCEM-MMIL,IV,B lymphocytes,I,195,0.44865967937245854,0.7357573964413454
test,Categorical MCEM-MMIL,IV,Undetermined,I,8,0.25688137897131624,0.3985099142336973
test,Categorical MCEM-MMIL,IV,NK cells,I,34,0.13329168541268213,0.2751692826142684
test,Categorical MCEM-MMIL,IV,MAST cells,I,1,0.0834897839724399,0.0834897839724399
test,Categorical MCEM-MMIL,IV,Fibroblasts,I,6,0.05624769939744873,0.14647669978942263
test,Categorical MCEM-MMIL,IV,Myeloid cells,I,160,0.041659151532399845,0.1089047543239305
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,I,6,0.022533034708583154,0.0604417330440696
test,Categorical MCEM-MMIL,IV,Epithelial cells,I,267,0.0004014287663914731,0.00018435377922302015
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,II_III,6,0.8116954007705521,0.996419338118822
test,Categorical MCEM-MMIL,IV,Fibroblasts,II_III,6,0.10853272182450913,0.3244398741231238
test,Categorical MCEM-MMIL,IV,NK cells,II_III,34,0.012434495870622411,0.026790214234235107
test,Categorical MCEM-MMIL,IV,T lymphocytes,II_III,344,0.004324412727745247,0.00957176597984933
test,Categorical MCEM-MMIL,IV,MAST cells,II_III,1,0.0036155617486526,0.0036155617486526
test,Categorical MCEM-MMIL,IV,Myeloid cells,II_III,160,0.0008925691724919543,0.0022513124317623287
test,Categorical MCEM-MMIL,IV,Undetermined,II_III,8,0.00029136472673344654,0.00052009633285487
test,Categorical MCEM-MMIL,IV,B lymphocytes,II_III,195,8.918684555299945e-05,0.0001685213086804
test,Categorical MCEM-MMIL,IV,Epithelial cells,II_III,267,1.7671030148138512e-06,1.0190997122221271e-06
test,Categorical MCEM-MMIL,IV,Epithelial cells,IV,267,0.9995968041305937,0.9999999904996887
test,Categorical MCEM-MMIL,IV,Myeloid cells,IV,160,0.957448279295108,0.9990789081669186
test,Categorical MCEM-MMIL,IV,MAST cells,IV,1,0.9128946542789076,0.9128946542789076
test,Categorical MCEM-MMIL,IV,NK cells,IV,34,0.8542738187166955,0.9731344208813951
test,Categorical MCEM-MMIL,IV,Fibroblasts,IV,6,0.835219578778042,0.9990189137494486
test,Categorical MCEM-MMIL,IV,Undetermined,IV,8,0.7428272563019502,0.8714985772945736
test,Categorical MCEM-MMIL,IV,B lymphocytes,IV,195,0.5512511337819884,0.8733655369764434
test,Categorical MCEM-MMIL,IV,T lymphocytes,IV,344,0.5376129701705861,0.8297089474497038
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,IV,6,0.16577156452086475,0.4973139925487916
test,Naive inherited-label classifier,I,B lymphocytes,I,43,0.4654781632372584,0.5509963289938303
test,Naive inherited-label classifier,I,Myeloid cells,I,168,0.4338532946630651,0.6839122203207844
test,Naive inherited-label classifier,I,T lymphocytes,I,248,0.39759380334862976,0.5188377904464653
test,Naive inherited-label classifier,I,Undetermined,I,2,0.31818079412364086,0.32361876070318946
test,Naive inherited-label classifier,I,Fibroblasts,I,31,0.26612132036281205,0.339168654251035
test,Naive inherited-label classifier,I,NK cells,I,81,0.2529066150840869,0.2921644090734182
test,Naive inherited-label classifier,I,Endothelial cells,I,29,0.2484858482619703,0.3275707373721598
test,Naive inherited-label classifier,I,MAST cells,I,35,0.21588114333840885,0.27143257625799316
test,Naive inherited-label classifier,I,Epithelial cells,I,109,0.12338171947366607,0.2574921922590347
test,Naive inherited-label classifier,I,Fibroblasts,II_III,31,0.545267069968951,0.7003915160829903
test,Naive inherited-label classifier,I,Endothelial cells,II_III,29,0.23500662002673575,0.2928276079402381
test,Naive inherited-label classifier,I,NK cells,II_III,81,0.2267903195433844,0.2736824748113718
test,Naive inherited-label classifier,I,Myeloid cells,II_III,168,0.17508362238598876,0.24536621114236204
test,Naive inherited-label classifier,I,MAST cells,II_III,35,0.1672624708473034,0.18614193571666912
test,Naive inherited-label classifier,I,T lymphocytes,II_III,248,0.13631982532367493,0.17937936710836658
test,Naive inherited-label classifier,I,Epithelial cells,II_III,109,0.1217235248529262,0.22979451074284885
