split,model,Stage_group,Cell_type,n_cells,mean_prob,prop_gt_0.5,prop_gt_0.9
test,Naive inherited-label classifier,Advanced,Oligodendrocytes,6,0.7748324275016785,1.0,0.16666666666666666
test,Naive inherited-label classifier,Advanced,Fibroblasts,4,0.7115839570760727,1.0,0.0
test,Naive inherited-label classifier,Advanced,MAST cells,1,0.6932257413864136,1.0,0.0
test,Naive inherited-label classifier,Advanced,B lymphocytes,138,0.6622199933382048,0.7971014492753623,0.028985507246376812
test,Naive inherited-label classifier,Advanced,NK cells,44,0.6585447270084511,0.7954545454545454,0.022727272727272728
test,Naive inherited-label classifier,Advanced,Myeloid cells,114,0.650491254894357,0.7105263157894737,0.08771929824561403
test,Naive inherited-label classifier,Advanced,T lymphocytes,316,0.5869023551150591,0.680379746835443,0.015822784810126583
test,Naive inherited-label classifier,Early,MAST cells,35,0.539914733171463,0.5428571428571428,0.02857142857142857
test,Naive inherited-label classifier,Early,Endothelial cells,27,0.5139563806630947,0.5925925925925926,0.0
test,Naive inherited-label classifier,Early,NK cells,60,0.48558690696954726,0.5,0.0
test,Naive inherited-label classifier,Early,B lymphocytes,53,0.43409094931382053,0.3018867924528302,0.018867924528301886
test,Naive inherited-label classifier,Early,Epithelial cells,43,0.43053160781084104,0.37209302325581395,0.0
test,Naive inherited-label classifier,Early,Fibroblasts,15,0.40558264156182605,0.2,0.0
test,Naive inherited-label classifier,Early,Myeloid cells,193,0.37817994825580575,0.19689119170984457,0.0051813471502590676
test,Naive inherited-label classifier,Early,T lymphocytes,282,0.3568017079316555,0.2198581560283688,0.0
test,Naive inherited-label classifier,Early,Undetermined,2,0.22231797128915784,0.0,0.0
train,Deterministic EM-MMIL,Advanced,Epithelial cells,1048,0.5546144248787953,0.44656488549618323,0.37690839694656486
train,Deterministic EM-MMIL,Advanced,Fibroblasts,60,0.20867194111148515,0.0,0.0
train,Deterministic EM-MMIL,Advanced,Endothelial cells,3,0.1815808216730753,0.0,0.0
train,Deterministic EM-MMIL,Advanced,Myeloid cells,714,0.17996498300623492,0.0,0.0
train,Deterministic EM-MMIL,Advanced,T lymphocytes,1069,0.1296204746429877,0.0009354536950420954,0.0
train,Deterministic EM-MMIL,Advanced,Undetermined,17,0.12314208180588829,0.0,0.0
train,Deterministic EM-MMIL,Advanced,NK cells,170,0.10903783474555782,0.0,0.0
train,Deterministic EM-MMIL,Advanced,MAST cells,26,0.1042044188182514,0.0,0.0
train,Deterministic EM-MMIL,Advanced,B lymphocytes,397,0.08322383500447948,0.0,0.0
train,Deterministic EM-MMIL,Advanced,Oligodendrocytes,15,0.06257343882073954,0.0,0.0
train,Deterministic EM-MMIL,Early,Epithelial cells,151,0.15500007550053246,0.006622516556291391,0.0
train,Deterministic EM-MMIL,Early,Fibroblasts,29,0.12065039973320629,0.0,0.0
train,Deterministic EM-MMIL,Early,Endothelial cells,12,0.09953213638315594,0.0,0.0
train,Deterministic EM-MMIL,Early,MAST cells,22,0.0677358007312498,0.0,0.0
train,Deterministic EM-MMIL,Early,Myeloid cells,303,0.05311740626713177,0.0,0.0
train,Deterministic EM-MMIL,Early,NK cells,84,0.04055361783442394,0.0,0.0
train,Deterministic EM-MMIL,Early,T lymphocytes,912,0.029845681862513438,0.0,0.0
train,Deterministic EM-MMIL,Early,B lymphocytes,349,0.022075773774510078,0.0,0.0
train,Deterministic EM-MMIL,Early,Undetermined,8,0.011362925404682714,0.0,0.0
train,MCEM-MMIL,Advanced,Epithelial cells,1048,0.5575207361590672,0.5219465648854962,0.37690839694656486
train,MCEM-MMIL,Advanced,Fibroblasts,60,0.20645899432711304,0.03333333333333333,0.0
train,MCEM-MMIL,Advanced,Endothelial cells,3,0.18926112850507096,0.0,0.0
train,MCEM-MMIL,Advanced,Myeloid cells,714,0.18755949054602064,0.011204481792717087,0.0
train,MCEM-MMIL,Advanced,Undetermined,17,0.12858315562719802,0.0,0.0
train,MCEM-MMIL,Advanced,T lymphocytes,1069,0.12497580619624722,0.006548175865294668,0.0
train,MCEM-MMIL,Advanced,MAST cells,26,0.1064120162493334,0.0,0.0
train,MCEM-MMIL,Advanced,NK cells,170,0.10265398767831568,0.0,0.0
train,MCEM-MMIL,Advanced,B lymphocytes,397,0.0728299432699228,0.007556675062972292,0.0
train,MCEM-MMIL,Advanced,Oligodendrocytes,15,0.06703313154478865,0.0,0.0
train,MCEM-MMIL,Early,Epithelial cells,151,0.14547747617821818,0.006622516556291391,0.0
train,MCEM-MMIL,Early,Fibroblasts,29,0.10880258383935892,0.0,0.0
train,MCEM-MMIL,Early,Endothelial cells,12,0.09892585842559731,0.0,0.0
train,MCEM-MMIL,Early,MAST cells,22,0.066856317857111,0.0,0.0
train,MCEM-MMIL,Early,Myeloid cells,303,0.05577646093842609,0.0,0.0
train,MCEM-MMIL,Early,NK cells,84,0.04010274830562546,0.0,0.0
train,MCEM-MMIL,Early,T lymphocytes,912,0.030459915992922283,0.0,0.0
train,MCEM-MMIL,Early,B lymphocytes,349,0.01794951159458998,0.0,0.0
train,MCEM-MMIL,Early,Undetermined,8,0.009268283727578774,0.0,0.0
train,Naive inherited-label classifier,Advanced,Epithelial cells,1048,0.8993123355143853,0.9923664122137404,0.5944656488549618
train,Naive inherited-label classifier,Advanced,Undetermined,17,0.8099628967397353,1.0,0.29411764705882354
train,Naive inherited-label classifier,Advanced,Myeloid cells,714,0.8087797829834353,0.9425770308123249,0.28991596638655465
train,Naive inherited-label classifier,Advanced,Fibroblasts,60,0.7917543242375056,0.9666666666666667,0.16666666666666666
train,Naive inherited-label classifier,Advanced,Endothelial cells,3,0.7537901004155477,1.0,0.0
train,Naive inherited-label classifier,Advanced,T lymphocytes,1069,0.7432876592127378,0.9083255378858747,0.146866230121609
train,Naive inherited-label classifier,Advanced,NK cells,170,0.7414868110243011,0.8705882352941177,0.15294117647058825
train,Naive inherited-label classifier,Advanced,MAST cells,26,0.7409096130957971,0.9230769230769231,0.11538461538461539
train,Naive inherited-label classifier,Advanced,B lymphocytes,397,0.7332418080541289,0.8992443324937027,0.08564231738035265
train,Naive inherited-label classifier,Advanced,Oligodendrocytes,15,0.6566421429316203,0.7333333333333333,0.0
train,Naive inherited-label classifier,Early,Fibroblasts,29,0.663239332108662,0.8275862068965517,0.0
train,Naive inherited-label classifier,Early,MAST cells,22,0.5920081490820105,0.6363636363636364,0.045454545454545456
train,Naive inherited-label classifier,Early,Endothelial cells,12,0.5601712837815285,0.8333333333333334,0.0
train,Naive inherited-label classifier,Early,Epithelial cells,151,0.5270198690180747,0.4900662251655629,0.013245033112582781
train,Naive inherited-label classifier,Early,NK cells,84,0.4632961269290674,0.39285714285714285,0.0
train,Naive inherited-label classifier,Early,Myeloid cells,303,0.43301135252411216,0.3201320132013201,0.013201320132013201
train,Naive inherited-label classifier,Early,B lymphocytes,349,0.3511788518005251,0.1977077363896848,0.0
train,Naive inherited-label classifier,Early,T lymphocytes,912,0.3116351755973148,0.18530701754385964,0.0010964912280701754
train,Naive inherited-label classifier,Early,Undetermined,8,0.285483431071043,0.0,0.0
