split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Naive inherited-label classifier,IV,Oligodendrocytes,II_III,6,0.4388620373128802,0.5260214229897175
test,Naive inherited-label classifier,IV,Fibroblasts,II_III,6,0.3430686400240077,0.42783487943702614
test,Naive inherited-label classifier,IV,NK cells,II_III,34,0.1563331616578027,0.23628385928845985
test,Naive inherited-label classifier,IV,MAST cells,II_III,1,0.1408580073586403,0.1408580073586403
test,Naive inherited-label classifier,IV,Undetermined,II_III,8,0.14031644542730967,0.17963289479221614
test,Naive inherited-label classifier,IV,T lymphocytes,II_III,344,0.10757631942659454,0.16593005431828636
test,Naive inherited-label classifier,IV,Epithelial cells,II_III,267,0.10265729086168186,0.12867271258096247
test,Naive inherited-label classifier,IV,Myeloid cells,II_III,160,0.10180615733702428,0.12489923693732272
test,Naive inherited-label classifier,IV,B lymphocytes,II_III,195,0.07656257922005184,0.10973147158464662
test,Naive inherited-label classifier,IV,Epithelial cells,IV,267,0.7352865631331669,0.8179303918603628
test,Naive inherited-label classifier,IV,Myeloid cells,IV,160,0.7160774698973206,0.8247933025828726
test,Naive inherited-label classifier,IV,NK cells,IV,34,0.569458216795073,0.6712888939257635
test,Naive inherited-label classifier,IV,MAST cells,IV,1,0.5136601252308469,0.5136601252308469
test,Naive inherited-label classifier,IV,B lymphocytes,IV,195,0.49789595124469477,0.6035518099698456
test,Naive inherited-label classifier,IV,T lymphocytes,IV,344,0.4734050296145416,0.5885384946055583
test,Naive inherited-label classifier,IV,Fibroblasts,IV,6,0.4696490233543324,0.5689406829115258
test,Naive inherited-label classifier,IV,Undetermined,IV,8,0.4643270951458014,0.5348386200190361
test,Naive inherited-label classifier,IV,Oligodendrocytes,IV,6,0.4397803497780404,0.5638947587198817
train,Categorical EM-MMIL,I,Myeloid cells,I,271,0.5617569027363647,0.8614519816120553
train,Categorical EM-MMIL,I,B lymphocytes,I,298,0.5159893171427862,0.6438114121406051
train,Categorical EM-MMIL,I,T lymphocytes,I,762,0.5130484075392718,0.7319477108994007
train,Categorical EM-MMIL,I,Undetermined,I,5,0.3935684530091349,0.4770004326007368
train,Categorical EM-MMIL,I,MAST cells,I,19,0.37983226924129687,0.45861822185724405
train,Categorical EM-MMIL,I,NK cells,I,58,0.3520056248024101,0.555903247637263
train,Categorical EM-MMIL,I,Endothelial cells,I,9,0.2607559240533954,0.5287646104350364
train,Categorical EM-MMIL,I,Fibroblasts,I,13,0.1645471150520818,0.28372423318145373
train,Categorical EM-MMIL,I,Epithelial cells,I,75,0.07368806730840462,0.23239170667894962
train,Categorical EM-MMIL,I,Fibroblasts,II_III,13,0.56779277774899,0.7856543521682627
train,Categorical EM-MMIL,I,Endothelial cells,II_III,9,0.2645311507513579,0.35274090472473235
train,Categorical EM-MMIL,I,NK cells,II_III,58,0.13248221818346628,0.2768915328384033
train,Categorical EM-MMIL,I,Epithelial cells,II_III,75,0.0633367711057172,0.21865495709883737
train,Categorical EM-MMIL,I,Myeloid cells,II_III,271,0.06323201096803717,0.1373940824554693
train,Categorical EM-MMIL,I,MAST cells,II_III,19,0.04651058774648953,0.040841285863581434
train,Categorical EM-MMIL,I,T lymphocytes,II_III,762,0.030907347075388544,0.06334922954722456
train,Categorical EM-MMIL,I,Undetermined,II_III,5,0.018405782208957357,0.02569863906425102
train,Categorical EM-MMIL,I,B lymphocytes,II_III,298,0.016150555200778873,0.03230152437538793
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.8629751615858781,0.9828633004690243
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.5880257647819078,0.6450058280100146
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.5736571430122135,0.6437693945905667
train,Categorical EM-MMIL,I,NK cells,IV,58,0.5155121570141236,0.7652715210097812
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.4747129251952465,0.6643851296871791
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.467860127656435,0.5923000205814916
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.45604424538533944,0.6612606868258143
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.375011086295598,0.8638089939495078
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.2676601071989281,0.4535000652745346
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.4523759702797401,0.59447738318667
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.3972189999442407,0.6481409284266889
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.3893280515655597,0.8051643384801328
